run,data_type,n,algo,time_ns,char_cmp
7,reverse,1500,merge_lcp,1125667,5704
7,reverse,1500,string_quick3,102167,28207
7,reverse,1500,msd_plain,449541,7260
7,reverse,1500,msd_switch,228792,15490
7,almost,1500,quick_std,401833,230520
7,almost,1500,merge_std,1064500,17639
7,almost,1500,merge_lcp,1021125,6186
7,almost,1500,string_quick3,109750,26320
7,almost,1500,msd_plain,431917,7244
7,almost,1500,msd_switch,235458,19997
7,random,1600,quick_std,530375,247752
7,random,1600,merge_std,1284125,20728
7,random,1600,merge_lcp,1346625,13641
7,random,1600,string_quick3,170666,28687
7,random,1600,msd_plain,418458,7238
7,random,1600,msd_switch,268125,14089
7,reverse,1600,quick_std,353292,233382
7,reverse,1600,merge_std,1118834,13064
7,reverse,1600,merge_lcp,1288667,6088
7,reverse,1600,string_quick3,106542,29083
7,reverse,1600,msd_plain,455292,7750
7,reverse,1600,msd_switch,246333,16476
7,almost,1600,quick_std,420417,242609
7,almost,1600,merge_std,1090625,19167
7,almost,1600,merge_lcp,1138667,6709
7,almost,1600,string_quick3,121000,29073
7,almost,1600,msd_plain,455500,7708
7,almost,1600,msd_switch,246625,21410
7,random,1700,quick_std,581334,261542
7,random,1700,merge_std,1479125,22287
7,random,1700,merge_lcp,1450917,14586
7,random,1700,string_quick3,182125,30458
7,random,1700,msd_plain,491458,7730
7,random,1700,msd_switch,271834,15669
7,reverse,1700,quick_std,356584,235304
7,reverse,1700,merge_std,1233625,13872
7,reverse,1700,merge_lcp,1255625,6468
7,reverse,1700,string_quick3,115459,31603
7,reverse,1700,msd_plain,478917,8238
7,reverse,1700,msd_switch,255542,17581
7,almost,1700,quick_std,457958,265491
7,almost,1700,merge_std,1271584,20530
7,almost,1700,merge_lcp,1207334,7180
7,almost,1700,string_quick3,123709,30329
7,almost,1700,msd_plain,490041,8212
7,almost,1700,msd_switch,268041,22727
7,random,1800,quick_std,599167,278579
7,random,1800,merge_std,1491292,23887
7,random,1800,merge_lcp,1528833,15554
7,random,1800,string_quick3,194542,32881
7,random,1800,msd_plain,477125,8234
7,random,1800,msd_switch,291833,16945
7,reverse,1800,quick_std,360583,235327
7,reverse,1800,merge_std,1324375,14939
7,reverse,1800,merge_lcp,1365917,6825
7,reverse,1800,string_quick3,123375,33509
7,reverse,1800,msd_plain,514375,8730
7,reverse,1800,msd_switch,272333,18621
7,almost,1800,quick_std,484375,271001
7,almost,1800,merge_std,1222667,21687
7,almost,1800,merge_lcp,1273709,7710
7,almost,1800,string_quick3,154167,39950
7,almost,1800,msd_plain,531959,8702
7,almost,1800,msd_switch,285542,24243
7,random,1900,quick_std,635500,298354
7,random,1900,merge_std,1579750,25467
7,random,1900,merge_lcp,1609042,16508
7,random,1900,string_quick3,206000,32603
7,random,1900,msd_plain,504958,8712
7,random,1900,msd_switch,326750,18084
7,reverse,1900,quick_std,364000,239454
7,reverse,1900,merge_std,1345000,15940
7,reverse,1900,merge_lcp,1427542,7225
7,reverse,1900,string_quick3,129041,35633
7,reverse,1900,msd_plain,549959,9216
7,reverse,1900,msd_switch,288583,19651
7,almost,1900,quick_std,504917,287274
7,almost,1900,merge_std,1331542,23026
7,almost,1900,merge_lcp,1336292,8106
7,almost,1900,string_quick3,162959,45914
7,almost,1900,msd_plain,542458,9202
7,almost,1900,msd_switch,299625,25961
7,random,2000,quick_std,672958,317849
7,random,2000,merge_std,1743542,27158
7,random,2000,merge_lcp,1760792,17481
7,random,2000,string_quick3,217250,36478
7,random,2000,msd_plain,537334,9246
7,random,2000,msd_switch,323625,19025
7,reverse,2000,quick_std,364500,239108
7,reverse,2000,merge_std,1419083,17028
7,reverse,2000,merge_lcp,1497375,7594
7,reverse,2000,string_quick3,134791,37409
7,reverse,2000,msd_plain,594958,9712
7,reverse,2000,msd_switch,302375,20647
7,almost,2000,quick_std,537875,307785
7,almost,2000,merge_std,1453708,23899
7,almost,2000,merge_lcp,1424583,8557
7,almost,2000,string_quick3,161333,41971
7,almost,2000,msd_plain,570208,9680
7,almost,2000,msd_switch,313000,26811
7,random,2100,quick_std,715417,332039
7,random,2100,merge_std,1753708,28803
7,random,2100,merge_lcp,1914292,18746
7,random,2100,string_quick3,244959,40893
7,random,2100,msd_plain,564625,9722
7,random,2100,msd_switch,340959,20107
7,reverse,2100,quick_std,414125,252257
7,reverse,2100,merge_std,1499250,17993
7,reverse,2100,merge_lcp,1672166,7964
7,reverse,2100,string_quick3,145167,39542
7,reverse,2100,msd_plain,592083,10180
7,reverse,2100,msd_switch,317667,21628
7,almost,2100,quick_std,566209,322153
7,almost,2100,merge_std,1530500,25287
7,almost,2100,merge_lcp,1573750,9118
7,almost,2100,string_quick3,178583,50597
7,almost,2100,msd_plain,602500,10180
7,almost,2100,msd_switch,329208,27857
7,random,2200,quick_std,745416,347590
7,random,2200,merge_std,1874417,30463
7,random,2200,merge_lcp,1979000,19921
7,random,2200,string_quick3,242667,39962
7,random,2200,msd_plain,593292,10210
7,random,2200,msd_switch,357125,21171
7,reverse,2200,quick_std,424334,275720
7,reverse,2200,merge_std,1583083,18625
7,reverse,2200,merge_lcp,1796500,8338
7,reverse,2200,string_quick3,154458,43166
7,reverse,2200,msd_plain,619667,10658
7,reverse,2200,msd_switch,331500,22660
7,almost,2200,quick_std,586583,326727
7,almost,2200,merge_std,1539250,26795
7,almost,2200,merge_lcp,1692167,9593
7,almost,2200,string_quick3,180292,53051
7,almost,2200,msd_plain,628584,10674
7,almost,2200,msd_switch,343250,29258
7,random,2300,quick_std,770041,364362
7,random,2300,merge_std,1903583,32168
7,random,2300,merge_lcp,2151417,20905
7,random,2300,string_quick3,276708,45522
7,random,2300,msd_plain,652708,10780
7,random,2300,msd_switch,372083,22627
7,reverse,2300,quick_std,456334,300055
7,reverse,2300,merge_std,1665083,19403
7,reverse,2300,merge_lcp,1844667,8721
7,reverse,2300,string_quick3,160375,44242
7,reverse,2300,msd_plain,654583,11116
7,reverse,2300,msd_switch,350084,23710
7,almost,2300,quick_std,624834,354954
7,almost,2300,merge_std,1626292,28887
7,almost,2300,merge_lcp,1707375,10082
7,almost,2300,string_quick3,202458,51429
7,almost,2300,msd_plain,718042,11148
7,almost,2300,msd_switch,356208,30686
7,random,2400,quick_std,803917,370386
7,random,2400,merge_std,2012042,33950
7,random,2400,merge_lcp,2159833,21929
7,random,2400,string_quick3,270583,43992
7,random,2400,msd_plain,673333,11340
7,random,2400,msd_switch,394042,23971
7,reverse,2400,quick_std,507500,319231
7,reverse,2400,merge_std,1752291,20186
7,reverse,2400,merge_lcp,1905666,9105
7,reverse,2400,string_quick3,178416,46069
7,reverse,2400,msd_plain,686917,11606
7,reverse,2400,msd_switch,365833,24762
7,almost,2400,quick_std,644791,364942
7,almost,2400,merge_std,1739167,30272
7,almost,2400,merge_lcp,1785458,10558
7,almost,2400,string_quick3,196083,56635
7,almost,2400,msd_plain,705708,11654
7,almost,2400,msd_switch,374458,31825
7,random,2500,quick_std,853250,400389
7,random,2500,merge_std,2093750,35666
7,random,2500,merge_lcp,2244792,22919
7,random,2500,string_quick3,282292,45180
7,random,2500,msd_plain,710625,11858
7,random,2500,msd_switch,412834,25208
7,reverse,2500,quick_std,541125,342179
7,reverse,2500,merge_std,1849583,20994
7,reverse,2500,merge_lcp,2017834,9459
7,reverse,2500,string_quick3,172791,48337
7,reverse,2500,msd_plain,717250,12076
7,reverse,2500,msd_switch,381042,25693
7,almost,2500,quick_std,693166,393775
7,almost,2500,merge_std,1808708,31625
7,almost,2500,merge_lcp,1920083,11045
7,almost,2500,string_quick3,208834,58837
7,almost,2500,msd_plain,727916,12118
7,almost,2500,msd_switch,395917,33201
7,random,2600,quick_std,882584,410368
7,random,2600,merge_std,2188250,37470
7,random,2600,merge_lcp,2447833,23961
7,random,2600,string_quick3,295167,51111
7,random,2600,msd_plain,723042,12382
7,random,2600,msd_switch,422417,26364
7,reverse,2600,quick_std,556375,365295
7,reverse,2600,merge_std,1946000,21897
7,reverse,2600,merge_lcp,2027000,9827
7,reverse,2600,string_quick3,180792,51333
7,reverse,2600,msd_plain,735333,12572
7,reverse,2600,msd_switch,391875,26757
7,almost,2600,quick_std,709166,398109
7,almost,2600,merge_std,1879542,32999
7,almost,2600,merge_lcp,1933291,11583
7,almost,2600,string_quick3,221750,64048
7,almost,2600,msd_plain,739459,12604
7,almost,2600,msd_switch,406125,34546
7,random,2700,quick_std,902541,418336
7,random,2700,merge_std,2436042,39153
7,random,2700,merge_lcp,2425792,24924
7,random,2700,string_quick3,309500,50790
7,random,2700,msd_plain,774625,12954
7,random,2700,msd_switch,450291,27897
7,reverse,2700,quick_std,610667,389034
7,reverse,2700,merge_std,2011833,22790
7,reverse,2700,merge_lcp,2154459,10196
7,reverse,2700,string_quick3,191709,55432
7,reverse,2700,msd_plain,777625,13062
7,reverse,2700,msd_switch,410459,27694
7,almost,2700,quick_std,729500,405822
7,almost,2700,merge_std,1983000,34423
7,almost,2700,merge_lcp,2046875,11991
7,almost,2700,string_quick3,217959,62297
7,almost,2700,msd_plain,789208,13072
7,almost,2700,msd_switch,437375,35654
7,random,2800,quick_std,953417,438759
7,random,2800,merge_std,2514334,40911
7,random,2800,merge_lcp,2523459,25914
7,random,2800,string_quick3,320834,56271
7,random,2800,msd_plain,795208,13464
7,random,2800,msd_switch,470333,29026
7,reverse,2800,quick_std,620959,409163
7,reverse,2800,merge_std,2096417,23707
7,reverse,2800,merge_lcp,2215000,10576
7,reverse,2800,string_quick3,197667,56848
7,reverse,2800,msd_plain,808166,13542
7,reverse,2800,msd_switch,423875,28720
7,almost,2800,quick_std,724667,427738
7,almost,2800,merge_std,2041583,35658
7,almost,2800,merge_lcp,2089708,12513
7,almost,2800,string_quick3,204791,52699
7,almost,2800,msd_plain,824125,13560
7,almost,2800,msd_switch,439916,36939
7,random,2900,quick_std,981542,454560
7,random,2900,merge_std,2576458,42693
7,random,2900,merge_lcp,2590542,26901
7,random,2900,string_quick3,331750,51629
7,random,2900,msd_plain,829708,14030
7,random,2900,msd_switch,494208,30834
7,reverse,2900,quick_std,659667,436817
7,reverse,2900,merge_std,2199917,24646
7,reverse,2900,merge_lcp,2292542,10955
7,reverse,2900,string_quick3,205750,59466
7,reverse,2900,msd_plain,825417,14000
7,reverse,2900,msd_switch,439333,29647
7,almost,2900,quick_std,755500,449639
7,almost,2900,merge_std,2109083,37125
7,almost,2900,merge_lcp,2159750,12990
7,almost,2900,string_quick3,227167,61037
7,almost,2900,msd_plain,839625,14054
7,almost,2900,msd_switch,455917,38514
7,random,3000,quick_std,1022959,478116
7,random,3000,merge_std,2675625,44422
7,random,3000,merge_lcp,2728375,27886
7,random,3000,string_quick3,337542,56898
7,random,3000,msd_plain,864292,14604
7,random,3000,msd_switch,503166,31809
7,reverse,3000,quick_std,695125,459590
7,reverse,3000,merge_std,2341500,25745
7,reverse,3000,merge_lcp,2370166,11335
7,reverse,3000,string_quick3,212625,61648
7,reverse,3000,msd_plain,850000,14514
7,reverse,3000,msd_switch,455416,30727
7,almost,3000,quick_std,717500,449079
7,almost,3000,merge_std,2163375,37881
7,almost,3000,merge_lcp,2206834,13469
7,almost,3000,string_quick3,242834,69979
7,almost,3000,msd_plain,887166,14562
7,almost,3000,msd_switch,471709,40180
8,random,100,quick_std,29709,14741
8,random,100,merge_std,58959,600
8,random,100,merge_lcp,60125,502
8,random,100,string_quick3,7458,1115
8,random,100,msd_plain,24750,352
8,random,100,msd_switch,13125,360
8,reverse,100,quick_std,22083,13519
8,reverse,100,merge_std,55917,587
8,reverse,100,merge_lcp,57750,348
8,reverse,100,string_quick3,6000,1169
8,reverse,100,msd_plain,28333,474
8,reverse,100,msd_switch,15583,980
8,almost,100,quick_std,26250,13827
8,almost,100,merge_std,40375,759
8,almost,100,merge_lcp,39417,381
8,almost,100,string_quick3,5791,1271
8,almost,100,msd_plain,26125,484
8,almost,100,msd_switch,12416,1172
8,random,200,quick_std,60292,29024
8,random,200,merge_std,127583,1478
8,random,200,merge_lcp,132292,1145
8,random,200,string_quick3,16000,2297
8,random,200,msd_plain,50375,780
8,random,200,msd_switch,26333,945
8,reverse,200,quick_std,43958,28785
8,reverse,200,merge_std,117209,1310
8,reverse,200,merge_lcp,117708,718
8,reverse,200,string_quick3,12083,3019
8,reverse,200,msd_plain,56375,978
8,reverse,200,msd_switch,30625,2080
8,almost,200,quick_std,55250,31046
8,almost,200,merge_std,93250,1749
8,almost,200,merge_lcp,87958,760
8,almost,200,string_quick3,11667,3147
8,almost,200,msd_plain,56208,964
8,almost,200,msd_switch,29084,2541
8,random,300,quick_std,92250,45053
8,random,300,merge_std,201833,2483
8,random,300,merge_lcp,209333,1885
8,random,300,string_quick3,24833,4223
8,random,300,msd_plain,74875,1214
8,random,300,msd_switch,40375,1634
8,reverse,300,quick_std,61542,40881
8,reverse,300,merge_std,180458,2018
8,reverse,300,merge_lcp,193417,1081
8,reverse,300,string_quick3,18000,4351
8,reverse,300,msd_plain,87250,1478
8,reverse,300,msd_switch,45750,3091
8,almost,300,quick_std,79584,44015
8,almost,300,merge_std,166584,2804
8,almost,300,merge_lcp,152250,1117
8,almost,300,string_quick3,18750,4645
8,almost,300,msd_plain,83333,1434
8,almost,300,msd_switch,47000,3554
8,random,400,quick_std,127334,62978
8,random,400,merge_std,282916,3606
8,random,400,merge_lcp,388625,2650
8,random,400,string_quick3,35667,5233
8,random,400,msd_plain,99417,1632
8,random,400,msd_switch,56625,2353
8,reverse,400,quick_std,87791,57933
8,reverse,400,merge_std,246917,2826
8,reverse,400,merge_lcp,264125,1490
8,reverse,400,string_quick3,23750,5998
8,reverse,400,msd_plain,114667,1952
8,reverse,400,msd_switch,61583,4181
8,almost,400,quick_std,107458,61011
8,almost,400,merge_std,213000,3953
8,almost,400,merge_lcp,211250,1510
8,almost,400,string_quick3,24917,5617
8,almost,400,msd_plain,111250,1910
8,almost,400,msd_switch,62084,4808
8,random,500,quick_std,155291,75541
8,random,500,merge_std,350500,4824
8,random,500,merge_lcp,384042,3459
8,random,500,string_quick3,47458,7341
8,random,500,msd_plain,118750,2042
8,random,500,msd_switch,72417,3101
8,reverse,500,quick_std,90000,57513
8,reverse,500,merge_std,319584,3731
8,reverse,500,merge_lcp,340959,1874
8,reverse,500,string_quick3,32583,8732
8,reverse,500,msd_plain,143875,2426
8,reverse,500,msd_switch,76583,5314
8,almost,500,quick_std,131792,75134
8,almost,500,merge_std,267541,4881
8,almost,500,merge_lcp,297792,1899
8,almost,500,string_quick3,34834,8314
8,almost,500,msd_plain,146542,2356
8,almost,500,msd_switch,77500,6172
8,random,600,quick_std,192000,92821
8,random,600,merge_std,431250,6073
8,random,600,merge_lcp,458875,4333
8,random,600,string_quick3,55375,9157
8,random,600,msd_plain,143083,2478
8,random,600,msd_switch,87375,3993
8,reverse,600,quick_std,118375,77574
8,reverse,600,merge_std,392875,4384
8,reverse,600,merge_lcp,430791,2236
8,reverse,600,string_quick3,38333,10302
8,reverse,600,msd_plain,174292,2920
8,reverse,600,msd_switch,93542,6296
8,almost,600,quick_std,156459,87783
8,almost,600,merge_std,338875,6268
8,almost,600,merge_lcp,350666,2315
8,almost,600,string_quick3,39000,9064
8,almost,600,msd_plain,165000,2832
8,almost,600,msd_switch,92417,7296
8,random,700,quick_std,221917,105384
8,random,700,merge_std,512625,7402
8,random,700,merge_lcp,537417,5176
8,random,700,string_quick3,66250,12636
8,random,700,msd_plain,191500,2920
8,random,700,msd_switch,106250,4959
8,reverse,700,quick_std,153416,100822
8,reverse,700,merge_std,462959,5234
8,reverse,700,merge_lcp,491250,2635
8,reverse,700,string_quick3,44500,11617
8,reverse,700,msd_plain,202125,3408
8,reverse,700,msd_switch,107250,7293
8,almost,700,quick_std,185791,104187
8,almost,700,merge_std,410292,7517
8,almost,700,merge_lcp,412791,2740
8,almost,700,string_quick3,48792,12046
8,almost,700,msd_plain,194042,3330
8,almost,700,msd_switch,109708,8473
8,random,800,quick_std,255875,121714
8,random,800,merge_std,593458,8713
8,random,800,merge_lcp,622083,6040
8,random,800,string_quick3,79667,12642
8,random,800,msd_plain,198875,3356
8,random,800,msd_switch,122959,5868
8,reverse,800,quick_std,178958,117147
8,reverse,800,merge_std,581458,6130
8,reverse,800,merge_lcp,589334,3002
8,reverse,800,string_quick3,50125,13472
8,reverse,800,msd_plain,230875,3890
8,reverse,800,msd_switch,125959,8338
8,almost,800,quick_std,215375,122832
8,almost,800,merge_std,478500,8853
8,almost,800,merge_lcp,484000,3174
8,almost,800,string_quick3,59458,15786
8,almost,800,msd_plain,223500,3806
8,almost,800,msd_switch,124250,9954
8,random,900,quick_std,292459,140874
8,random,900,merge_std,669458,10085
8,random,900,merge_lcp,694542,6930
8,random,900,string_quick3,89167,14956
8,random,900,msd_plain,224333,3828
8,random,900,msd_switch,139917,6734
8,reverse,900,quick_std,178917,116672
8,reverse,900,merge_std,629291,7026
8,reverse,900,merge_lcp,658500,3367
8,reverse,900,string_quick3,56417,15299
8,reverse,900,msd_plain,258708,4398
8,reverse,900,msd_switch,139958,9401
8,almost,900,quick_std,238375,137213
8,almost,900,merge_std,536666,9908
8,almost,900,merge_lcp,546750,3602
8,almost,900,string_quick3,63833,15078
8,almost,900,msd_plain,249833,4280
8,almost,900,msd_switch,139292,11024
8,random,1000,quick_std,320958,155624
8,random,1000,merge_std,750000,11567
8,random,1000,merge_lcp,782208,7820
8,random,1000,string_quick3,103750,18437
8,random,1000,msd_plain,252583,4276
8,random,1000,msd_switch,155542,7857
8,reverse,1000,quick_std,181667,116093
8,reverse,1000,merge_std,697834,8068
8,reverse,1000,merge_lcp,713792,3776
8,reverse,1000,string_quick3,64042,17865
8,reverse,1000,msd_plain,289792,4876
8,reverse,1000,msd_switch,156417,10468
8,almost,1000,quick_std,267625,154249
8,almost,1000,merge_std,606791,10989
8,almost,1000,merge_lcp,616333,4017
8,almost,1000,string_quick3,74209,18914
8,almost,1000,msd_plain,277792,4764
8,almost,1000,msd_switch,155208,12892
8,random,1100,quick_std,362167,173882
8,random,1100,merge_std,838042,12990
8,random,1100,merge_lcp,943333,8933
8,random,1100,string_quick3,105959,20145
8,random,1100,msd_plain,280250,4760
8,random,1100,msd_switch,171125,8914
8,reverse,1100,quick_std,210209,137846
8,reverse,1100,merge_std,744291,8744
8,reverse,1100,merge_lcp,828167,4141
8,reverse,1100,string_quick3,72000,20139
8,reverse,1100,msd_plain,314917,5354
8,reverse,1100,msd_switch,168583,11430
8,almost,1100,quick_std,292375,169473
8,almost,1100,merge_std,688416,12435
8,almost,1100,merge_lcp,717917,4480
8,almost,1100,string_quick3,154458,18902
8,almost,1100,msd_plain,325542,5260
8,almost,1100,msd_switch,168708,13688
8,random,1200,quick_std,389292,182753
8,random,1200,merge_std,918208,14469
8,random,1200,merge_lcp,983459,9899
8,random,1200,string_quick3,123542,21828
8,random,1200,msd_plain,304917,5238
8,random,1200,msd_switch,186625,9709
8,reverse,1200,quick_std,242167,159835
8,reverse,1200,merge_std,813125,9452
8,reverse,1200,merge_lcp,892875,4530
